Timestamp;Timezone;Temperature;Humidity;CO2;Noise;Pressure;Move
1444105434;06/10/2015 06:23;17.9;78;406;36;1002.8;0
1444105738;06/10/2015 06:28;17.9;78;397;36;1002.7;0
1444106041;06/10/2015 06:34;17.9;78;393;36;1002.5;0
1444106344;06/10/2015 06:39;17.9;78;401;36;1002.4;0
1444106647;06/10/2015 06:44;17.9;78;392;37;1002.4;0
1444106811;06/10/2015 06:46;17.9;78;404;41;1002.4;0
1444107112;06/10/2015 06:51;17.9;78;395;49;1002.4;0
1444107415;06/10/2015 06:56;17.9;78;399;48;1002.3;0
1444107718;06/10/2015 07:01;18;78;417;49;1002;0
1444108021;06/10/2015 07:07;18;78;416;45;1001.9;0
1444108323;06/10/2015 07:12;18;78;422;40;1001.7;0
1444108626;06/10/2015 07:17;18;78;445;42;1001.9;0
1444108928;06/10/2015 07:22;18;78;428;42;1001.9;0
1444109231;06/10/2015 07:27;18;78;434;37;1001.8;0
1444109534;06/10/2015 07:32;18;78;447;36;1002;0
1444109836;06/10/2015 07:37;18;78;440;36;1001.9;0
1444110137;06/10/2015 07:42;18;78;435;36;1001.9;0
1444110439;06/10/2015 07:47;18;78;437;36;1001.8;0
1444110742;06/10/2015 07:52;18;78;437;36;1001.9;0
1444111045;06/10/2015 07:57;18;78;443;36;1002.1;0
1444111347;06/10/2015 08:02;18;78;433;36;1002.2;0
1444111650;06/10/2015 08:07;18;78;430;36;1002.1;0
1444111952;06/10/2015 08:12;18;78;439;36;1002.2;0
1444112255;06/10/2015 08:17;18;78;427;36;1002.2;0
1444112559;06/10/2015 08:22;18;78;433;36;1002.2;0
1444112861;06/10/2015 08:27;17.9;78;429;36;1002.2;0
1444113164;06/10/2015 08:32;17.9;78;434;37;1002.2;0
1444113467;06/10/2015 08:37;17.9;78;429;37;1002.1;0
1444113770;06/10/2015 08:42;17.9;78;418;38;1002.1;0
1444114047;06/10/2015 08:47;17.9;78;421;39;1002.2;0
1444114348;06/10/2015 08:52;18;79;389;46;1002.1;0
1444114601;06/10/2015 08:56;17.9;80;301;47;1001.9;0
1444114902;06/10/2015 09:01;17.9;80;272;42;1001.7;0
1444115205;06/10/2015 09:06;17.9;80;288;40;1001.7;0
1444115508;06/10/2015 09:11;17.9;80;314;37;1001.9;0
1444115811;06/10/2015 09:16;17.9;80;349;45;1002;0
1444116114;06/10/2015 09:21;17.9;80;401;39;1002;0
1444116417;06/10/2015 09:26;17.9;80;424;45;1001.9;0
1444116423;06/10/2015 09:27;18;84;;;1002;0
1444116744;06/10/2015 09:32;18.1;81;529;38;1002.1;0
1444116911;06/10/2015 09:35;18.3;80;548;;1002.2;0
1444117215;06/10/2015 09:40;18.3;80;548;39;1002.5;0
1444117607;06/10/2015 09:46;18.5;80;626;48;1002.6;0
1444117910;06/10/2015 09:51;18.5;79;569;36;1002.7;0
1444118213;06/10/2015 09:56;18.4;79;556;36;1002.5;0
1444118518;06/10/2015 10:01;18.3;79;557;36;1001.9;0
1444118820;06/10/2015 10:07;18.2;79;554;36;1001.2;0
1444119125;06/10/2015 10:12;18.1;79;564;36;999.9;0
1444119427;06/10/2015 10:17;18.1;79;562;36;1000.1;0
1444119731;06/10/2015 10:22;18;79;560;36;1000.5;0
1444120035;06/10/2015 10:27;18;79;562;36;1001;0
1444120338;06/10/2015 10:32;18;79;562;36;1001.8;0
1444120642;06/10/2015 10:37;18;79;553;36;1001.9;0
1444120945;06/10/2015 10:42;17.9;79;564;36;1001.6;0
1444121249;06/10/2015 10:47;17.9;79;556;36;1001.6;0
1444121550;06/10/2015 10:52;17.9;79;558;36;1001.5;0
1444121853;06/10/2015 10:57;17.9;79;564;36;1001.2;0
1444122157;06/10/2015 11:02;18;79;549;36;1001.1;0
1444122459;06/10/2015 11:07;18;79;563;36;1001.2;0
1444122761;06/10/2015 11:12;18;79;560;36;1001.2;0
1444123063;06/10/2015 11:17;18;79;566;36;1001.2;0
1444123366;06/10/2015 11:22;18;79;555;36;1001.2;0
1444123668;06/10/2015 11:27;18;79;559;36;1001.2;0
1444123971;06/10/2015 11:32;18;79;572;36;1001.2;0
1444124272;06/10/2015 11:37;18;79;554;36;1001.2;0
1444124574;06/10/2015 11:42;18;79;559;36;1001.4;0
1444124877;06/10/2015 11:47;18;79;552;36;1001.3;0
1444125180;06/10/2015 11:53;18;79;552;36;1001.2;0
1444125482;06/10/2015 11:58;18;79;566;36;1001.1;0
1444125785;06/10/2015 12:03;18;79;553;36;1001;0
1444126087;06/10/2015 12:08;18;79;544;36;1001;0
1444126389;06/10/2015 12:13;18;79;553;36;1001;0
1444126691;06/10/2015 12:18;18.1;79;554;36;1000.9;0
1444126993;06/10/2015 12:23;18.1;79;549;36;1001;0
1444127297;06/10/2015 12:28;18.1;79;548;36;1001.1;0
1444127599;06/10/2015 12:33;18.1;79;551;36;1001;0
1444127901;06/10/2015 12:38;18.1;79;543;36;1001;0
1444128204;06/10/2015 12:43;18.1;79;541;36;1001.1;0
1444128505;06/10/2015 12:48;18.1;79;549;36;1001;0
1444128808;06/10/2015 12:53;18.1;79;536;36;1001;0
1444129110;06/10/2015 12:58;18.2;79;541;36;1001;0
1444129413;06/10/2015 13:03;18.2;79;532;36;1000.9;0
1444129717;06/10/2015 13:08;18.2;79;532;36;1000.9;0
1444130020;06/10/2015 13:13;18.2;79;532;36;1000.9;0
1444130321;06/10/2015 13:18;18.2;79;509;37;1000.9;0
1444130624;06/10/2015 13:23;18.2;79;519;37;1000.8;0
1444130926;06/10/2015 13:28;18.2;79;514;37;1000.9;0
1444131228;06/10/2015 13:33;18.2;79;509;36;1001;0
1444131532;06/10/2015 13:38;18.2;79;505;37;1001;0
1444131835;06/10/2015 13:43;18.3;79;503;36;1001;0
1444132136;06/10/2015 13:48;18.3;79;511;36;1001;0
1444132438;06/10/2015 13:53;18.3;79;501;37;1001.1;0
1444132742;06/10/2015 13:59;18.3;79;486;36;1001.1;0
1444133044;06/10/2015 14:04;18.3;79;489;36;1001;0
1444133346;06/10/2015 14:09;18.3;79;485;36;1000.9;0
1444133649;06/10/2015 14:14;18.3;79;485;37;1000.9;0
1444133950;06/10/2015 14:19;18.3;79;483;36;1000.9;0
1444134252;06/10/2015 14:24;18.3;79;481;37;1001;0
1444134555;06/10/2015 14:29;18.3;79;467;38;1001;0
1444134858;06/10/2015 14:34;18.3;79;479;37;1001.1;0
1444135159;06/10/2015 14:39;18.4;79;470;37;1001.1;0
1444135462;06/10/2015 14:44;18.4;79;469;36;1001;0
1444135764;06/10/2015 14:49;18.4;79;465;37;1001;0
1444136067;06/10/2015 14:54;18.4;79;458;36;1001;0
1444136370;06/10/2015 14:59;18.4;79;451;37;1001;0
1444136673;06/10/2015 15:04;18.4;79;449;37;1001;0
1444136974;06/10/2015 15:09;18.4;79;449;36;1001;0
1444137277;06/10/2015 15:14;18.4;79;441;36;1000.9;0
1444137579;06/10/2015 15:19;18.4;79;438;37;1000.6;0
1444137882;06/10/2015 15:24;18.4;79;435;36;1000.6;0
1444138184;06/10/2015 15:29;18.4;79;436;37;1000.5;0
1444138487;06/10/2015 15:34;18.4;79;425;37;1000.5;0
1444138790;06/10/2015 15:39;18.4;79;435;37;1000.5;0
1444139094;06/10/2015 15:44;18.4;79;434;37;1000.4;0
1444139396;06/10/2015 15:49;18.4;79;401;37;1000.4;0
1444139699;06/10/2015 15:54;18.4;79;405;37;1000.4;0
1444140003;06/10/2015 16:00;18.4;79;399;37;1000.4;0
1444140306;06/10/2015 16:05;18.4;79;399;37;1000.3;0
1444140609;06/10/2015 16:10;18.5;79;392;37;1000.3;0
1444140912;06/10/2015 16:15;18.5;79;399;37;1000.3;0
1444141214;06/10/2015 16:20;18.5;79;389;37;1000.3;0
1444141516;06/10/2015 16:25;18.5;79;391;37;1000.3;0
1444141819;06/10/2015 16:30;18.5;79;397;37;1000.3;0
1444142122;06/10/2015 16:35;18.5;79;404;37;1000.3;0
1444142424;06/10/2015 16:40;18.5;79;402;37;1000.3;0
1444142727;06/10/2015 16:45;18.5;79;392;37;1000.3;0
1444143029;06/10/2015 16:50;18.5;79;396;37;1000.4;0
1444143331;06/10/2015 16:55;18.5;79;390;37;1000.4;0
1444143634;06/10/2015 17:00;18.5;79;405;37;1000.4;0
1444143936;06/10/2015 17:05;18.5;79;406;37;1000.4;0
1444144240;06/10/2015 17:10;18.5;79;397;37;1000.4;0
1444144543;06/10/2015 17:15;18.5;79;395;37;1000.4;0
1444144768;06/10/2015 17:19;18.5;79;398;39;1000.3;0
1444144819;06/10/2015 17:20;18.5;79;405;47;1000.3;0
1444145121;06/10/2015 17:25;18.8;79;403;46;1000.2;0
1444145369;06/10/2015 17:29;18.8;79;409;56;1000.2;0
1444145428;06/10/2015 17:30;18.9;80;;;1000.2;0
1444145479;06/10/2015 17:31;19.1;79;412;49;1000.2;0
1444145608;06/10/2015 17:33;19.2;79;410;47;1000.2;0
1444145910;06/10/2015 17:38;19.1;79;403;46;1000.1;0
1444145971;06/10/2015 17:39;19.1;79;402;47;1000.1;0
1444146239;06/10/2015 17:43;19;79;403;48;1000.1;0
1444146249;06/10/2015 17:44;19.1;81;;;1000.2;0
1444146262;06/10/2015 17:44;19.2;80;;50;1000.2;0
1444146404;06/10/2015 17:46;19.3;79;430;39;1000.1;0
1444146483;06/10/2015 17:48;19.4;79;418;47;1000.1;0
1444146548;06/10/2015 17:49;19.4;79;416;47;1000.1;0
1444146848;06/10/2015 17:54;19.4;79;430;55;1000.1;0
1444147151;06/10/2015 17:59;19.2;79;443;55;1000.1;0
1444147454;06/10/2015 18:04;19.1;79;449;55;1000.3;0
1444147756;06/10/2015 18:09;19;79;433;54;1000.3;0
1444148058;06/10/2015 18:14;19;79;438;54;1000.3;0
1444148360;06/10/2015 18:19;18.9;79;440;55;1000.2;0
1444148662;06/10/2015 18:24;18.9;79;436;53;1000.6;0
1444148965;06/10/2015 18:29;18.9;79;449;55;1000.5;0
1444149267;06/10/2015 18:34;18.8;79;456;53;1000.5;0
1444149460;06/10/2015 18:37;18.8;79;466;59;1000.5;0
1444149760;06/10/2015 18:42;18.8;80;663;60;1000.5;0
1444150063;06/10/2015 18:47;18.8;80;627;57;1000.7;0
1444150365;06/10/2015 18:52;18.8;80;675;57;1000.8;0
1444150666;06/10/2015 18:57;18.9;80;698;56;1000.8;0
1444150813;06/10/2015 19:00;18.9;80;687;51;1000.9;0
1444150867;06/10/2015 19:01;18.9;80;691;59;1001;0
1444151168;06/10/2015 19:06;18.9;80;684;55;1001.1;0
1444151470;06/10/2015 19:11;18.9;80;678;55;1001;0
1444151774;06/10/2015 19:16;19;80;693;56;1001.1;0
1444152075;06/10/2015 19:21;19;80;701;56;1001.2;0
1444152379;06/10/2015 19:26;19;80;706;55;1001.2;0
1444152680;06/10/2015 19:31;19;80;707;57;1001.3;0
1444152791;06/10/2015 19:33;19;80;715;60;1001.3;0
1444153093;06/10/2015 19:38;19;80;628;39;1001.4;0
1444153105;06/10/2015 19:38;19;80;;;1001.4;0
1444153127;06/10/2015 19:38;19;80;614;48;1001.4;0
1444153431;06/10/2015 19:43;19;80;524;48;1001.5;0
1444153733;06/10/2015 19:48;19;80;501;42;1001.6;0
1444154036;06/10/2015 19:53;19;80;501;43;1001.7;0
1444154337;06/10/2015 19:58;18.9;80;525;47;1002;0
1444154640;06/10/2015 20:04;18.9;80;509;41;1002;0
1444154942;06/10/2015 20:09;18.9;80;500;43;1002;0
1444154994;06/10/2015 20:09;18.9;80;499;47;1002;0
1444155296;06/10/2015 20:14;18.9;80;472;52;1002;0
1444155599;06/10/2015 20:19;18.9;81;487;51;1002.1;0
1444155903;06/10/2015 20:25;18.9;80;485;38;1002.1;0
1444156205;06/10/2015 20:30;18.9;81;489;39;1002.1;0
1444156238;06/10/2015 20:30;18.9;81;492;48;1002.1;0
1444156541;06/10/2015 20:35;18.9;80;490;46;1002.2;0
1444156844;06/10/2015 20:40;18.9;80;515;46;1002.3;0
1444157146;06/10/2015 20:45;18.9;80;505;53;1002.3;0
1444157448;06/10/2015 20:50;18.9;80;523;40;1002.3;0
1444157751;06/10/2015 20:55;18.9;80;519;37;1002.3;0
1444158053;06/10/2015 21:00;18.9;80;529;37;1002.4;0
1444158357;06/10/2015 21:05;18.9;80;529;37;1002.5;0
1444158659;06/10/2015 21:10;18.9;80;536;37;1002.5;0
1444158960;06/10/2015 21:16;18.9;80;519;37;1002.5;0
1444159262;06/10/2015 21:21;18.8;80;527;37;1002.5;0
1444159565;06/10/2015 21:26;18.9;80;511;37;1002.6;0
1444159867;06/10/2015 21:31;18.8;80;507;37;1002.5;0
1444160171;06/10/2015 21:36;18.8;80;502;37;1002.5;0
1444160473;06/10/2015 21:41;18.8;80;499;37;1002.6;0
1444160775;06/10/2015 21:46;18.8;80;492;38;1002.6;0
1444161078;06/10/2015 21:51;18.8;80;486;38;1002.6;0
1444161380;06/10/2015 21:56;18.8;80;485;38;1002.6;0
1444161683;06/10/2015 22:01;18.7;80;481;37;1002.7;0
1444161985;06/10/2015 22:06;18.7;80;479;38;1002.7;0
1444162287;06/10/2015 22:11;18.7;80;478;38;1002.8;0
1444162591;06/10/2015 22:16;18.7;80;478;39;1002.8;0
1444162893;06/10/2015 22:21;18.7;80;481;39;1002.9;0
1444163195;06/10/2015 22:26;18.7;80;479;38;1003;0
1444163498;06/10/2015 22:31;18.7;80;475;45;1003.1;0
1444163528;06/10/2015 22:32;18.7;80;479;61;1003.1;0
1444163831;06/10/2015 22:37;18.7;80;473;60;1003.1;0
1444164134;06/10/2015 22:42;18.7;80;495;57;1003.1;0
1444164435;06/10/2015 22:47;18.7;81;516;57;1003.2;0
1444164738;06/10/2015 22:52;18.7;81;539;52;1003.2;0
1444165041;06/10/2015 22:57;18.8;81;558;53;1003.3;0
1444165344;06/10/2015 23:02;18.8;81;576;55;1003.4;0
1444165570;06/10/2015 23:06;18.8;81;580;62;1003.4;0
1444165809;06/10/2015 23:10;18.9;81;610;54;1003.4;0
1444166111;06/10/2015 23:15;18.9;81;629;54;1003.5;0
1444166416;06/10/2015 23:20;18.9;81;639;58;1003.6;0
1444166719;06/10/2015 23:25;18.9;81;649;57;1003.6;0
1444167023;06/10/2015 23:30;18.9;81;653;59;1003.7;0
1444167326;06/10/2015 23:35;18.9;81;650;55;1003.7;0
1444167629;06/10/2015 23:40;18.9;81;664;56;1003.8;0
1444167933;06/10/2015 23:45;18.9;81;662;55;1003.8;0
1444168236;06/10/2015 23:50;18.9;81;664;56;1003.9;0
1444168540;06/10/2015 23:55;18.9;81;662;53;1003.9;0
1444168843;07/10/2015 00:00;18.9;81;658;54;1004;1
1444169146;07/10/2015 00:05;18.9;81;665;52;1004;0
1444169450;07/10/2015 00:10;18.9;81;659;51;1004.1;0
1444169753;07/10/2015 00:15;18.9;81;643;54;1004.1;0
1444170057;07/10/2015 00:20;18.9;81;630;53;1004.1;0
1444170360;07/10/2015 00:26;18.9;81;632;52;1004.2;0
1444170662;07/10/2015 00:31;18.9;81;635;42;1004.2;0
1444170965;07/10/2015 00:36;18.9;81;625;37;1004.2;0
1444171267;07/10/2015 00:41;18.9;81;621;38;1004.2;0
1444171569;07/10/2015 00:46;18.9;81;621;37;1004.3;0
1444171871;07/10/2015 00:51;18.9;81;610;37;1004.3;1
1444172174;07/10/2015 00:56;18.8;81;600;37;1004.4;0
1444172476;07/10/2015 01:01;18.8;81;598;43;1004.4;0
1444172778;07/10/2015 01:06;18.8;81;596;42;1004.5;0
1444173080;07/10/2015 01:11;18.8;81;588;43;1004.5;0
1444173383;07/10/2015 01:16;18.8;81;580;43;1004.5;0
1444173685;07/10/2015 01:21;18.8;81;567;42;1004.6;0
1444173987;07/10/2015 01:26;18.7;81;561;42;1004.7;0
1444174290;07/10/2015 01:31;18.7;81;548;42;1004.7;0
1444174592;07/10/2015 01:36;18.7;81;538;43;1004.8;1
1444174893;07/10/2015 01:41;18.7;81;529;44;1004.9;0
1444175196;07/10/2015 01:46;18.7;81;521;43;1004.9;0
1444175499;07/10/2015 01:51;18.7;81;530;39;1005;0
1444175801;07/10/2015 01:56;18.7;81;525;44;1005;0
1444176104;07/10/2015 02:01;18.7;81;518;43;1005.1;0
1444176406;07/10/2015 02:06;18.7;81;508;43;1005.1;0
1444176710;07/10/2015 02:11;18.7;81;511;40;1005.1;0
1444177012;07/10/2015 02:16;18.7;81;495;37;1005.2;0
1444177314;07/10/2015 02:21;18.7;81;492;37;1005.3;0
1444177616;07/10/2015 02:26;18.7;81;496;37;1005.4;0
1444177919;07/10/2015 02:31;18.7;81;496;37;1005.5;0
1444178221;07/10/2015 02:37;18.7;81;484;37;1005.5;0
1444178523;07/10/2015 02:42;18.7;81;488;37;1005.6;0
1444178825;07/10/2015 02:47;18.7;81;486;37;1005.6;0
1444179129;07/10/2015 02:52;18.7;81;488;37;1005.7;0
1444179432;07/10/2015 02:57;18.6;81;480;37;1005.7;0
1444179735;07/10/2015 03:02;18.6;81;478;37;1005.8;0
1444180037;07/10/2015 03:07;18.6;81;470;37;1005.9;0
1444180339;07/10/2015 03:12;18.6;81;472;37;1006;0
1444180642;07/10/2015 03:17;18.6;81;470;37;1006;0
1444180945;07/10/2015 03:22;18.6;81;462;37;1006;0
1444181247;07/10/2015 03:27;18.6;81;450;37;1006.1;0
1444181550;07/10/2015 03:32;18.6;81;451;37;1006.1;0
1444181853;07/10/2015 03:37;18.6;81;442;37;1006.2;0
1444182155;07/10/2015 03:42;18.6;81;443;37;1006.2;0
1444182457;07/10/2015 03:47;18.6;81;441;37;1006.3;0
1444182760;07/10/2015 03:52;18.6;81;429;37;1006.4;0
1444183063;07/10/2015 03:57;18.6;81;438;37;1006.3;0
1444183365;07/10/2015 04:02;18.6;81;430;37;1006.4;0
1444183668;07/10/2015 04:07;18.5;81;427;37;1006.4;0
1444183971;07/10/2015 04:12;18.5;81;426;37;1006.3;0
1444184273;07/10/2015 04:17;18.5;81;431;37;1006.4;0
1444184575;07/10/2015 04:22;18.5;81;421;37;1006.4;0
1444184878;07/10/2015 04:27;18.5;81;413;37;1006.5;0
1444185180;07/10/2015 04:33;18.5;81;416;37;1006.4;0
1444185483;07/10/2015 04:38;18.5;81;409;37;1006.5;0
1444185785;07/10/2015 04:43;18.5;81;405;37;1006.5;0
1444186087;07/10/2015 04:48;18.5;81;402;37;1006.6;0
1444186390;07/10/2015 04:53;18.5;81;386;37;1006.6;0
1444186693;07/10/2015 04:58;18.5;81;399;37;1006.6;0
1444186996;07/10/2015 05:03;18.5;81;399;37;1006.7;0
1444187298;07/10/2015 05:08;18.5;81;399;37;1006.7;0
1444187601;07/10/2015 05:13;18.5;81;397;37;1006.6;0
1444187904;07/10/2015 05:18;18.4;81;395;37;1006.7;0
1444188205;07/10/2015 05:23;18.4;81;392;37;1006.7;0
1444188508;07/10/2015 05:28;18.4;81;393;37;1006.8;0
1444188811;07/10/2015 05:33;18.4;81;396;37;1006.8;0
1444189113;07/10/2015 05:38;18.4;81;396;37;1006.9;0
1444189416;07/10/2015 05:43;18.4;80;398;37;1006.9;0
1444189719;07/10/2015 05:48;18.4;81;403;37;1007;0
1444190023;07/10/2015 05:53;18.4;80;399;37;1007.1;0
1444190326;07/10/2015 05:58;18.4;80;405;37;1007.1;0
1444190627;07/10/2015 06:03;18.4;80;412;37;1007.2;0
1444190930;07/10/2015 06:08;18.4;80;404;37;1007.3;0
1444191234;07/10/2015 06:13;18.4;80;407;37;1007.3;0
1444191536;07/10/2015 06:18;18.4;80;396;37;1007.4;0
1444191839;07/10/2015 06:23;18.4;80;399;37;1007.5;0
1444192141;07/10/2015 06:29;18.4;81;401;38;1007.6;1
1444192443;07/10/2015 06:34;18.4;80;401;39;1007.7;0
1444192746;07/10/2015 06:39;18.3;80;398;37;1007.7;0
1444193049;07/10/2015 06:44;18.4;80;402;38;1007.9;0
1444193062;07/10/2015 06:44;18.4;80;402;54;1007.9;0
1444193365;07/10/2015 06:49;18.4;80;396;44;1008;0
1444193668;07/10/2015 06:54;18.4;80;398;40;1008;0
1444193969;07/10/2015 06:59;18.4;80;404;38;1008.1;0
1444194271;07/10/2015 07:04;18.4;80;403;37;1008.1;0
1444194575;07/10/2015 07:09;18.4;81;416;41;1008.2;3
1444194877;07/10/2015 07:14;18.3;81;418;43;1008.3;2
1444194906;07/10/2015 07:15;18.4;81;413;49;1008.3;1
1444195209;07/10/2015 07:20;18.4;81;421;52;1008.5;2
1444195511;07/10/2015 07:25;18.4;81;435;51;1008.5;1
1444195813;07/10/2015 07:30;18.4;81;436;40;1008.6;0
1444196116;07/10/2015 07:35;18.4;81;452;43;1008.6;2
1444196419;07/10/2015 07:40;18.4;81;454;45;1008.7;1
1444196721;07/10/2015 07:45;18.4;81;456;39;1008.7;0
1444197024;07/10/2015 07:50;18.4;81;447;38;1008.8;1
1444197081;07/10/2015 07:51;18.4;81;448;47;1008.8;0
1444197207;07/10/2015 07:53;18.4;81;444;53;1008.8;0
1444197507;07/10/2015 07:58;18.4;81;438;45;1008.8;0
1444197810;07/10/2015 08:03;18.4;81;430;37;1008.9;0
1444198112;07/10/2015 08:08;18.4;81;437;38;1009;1
1444198416;07/10/2015 08:13;18.4;81;429;38;1009.1;1
1444198718;07/10/2015 08:18;18.4;81;438;37;1009.1;2
1444199020;07/10/2015 08:23;18.4;81;424;38;1009.2;0
1444199324;07/10/2015 08:28;18.4;81;429;38;1009.3;0
1444199626;07/10/2015 08:33;18.3;81;410;38;1009.3;0
1444199928;07/10/2015 08:38;18.3;81;418;39;1009.4;0
1444200230;07/10/2015 08:43;18.3;81;421;37;1009.5;0
1444200532;07/10/2015 08:48;18.3;80;422;37;1009.6;0
1444200834;07/10/2015 08:53;18.3;80;414;37;1009.7;0
1444201137;07/10/2015 08:58;18.3;80;413;37;1009.8;0
1444201439;07/10/2015 09:03;18.3;80;406;37;1010;0
1444201742;07/10/2015 09:09;18.3;80;409;37;1010.1;0
1444202044;07/10/2015 09:14;18.3;80;392;37;1010.2;0
1444202347;07/10/2015 09:19;18.3;80;394;37;1010.2;0
1444202650;07/10/2015 09:24;18.3;80;389;37;1010.3;0
1444202953;07/10/2015 09:29;18.3;80;395;37;1010.4;0
1444203255;07/10/2015 09:34;18.2;80;405;37;1010.4;0
1444203557;07/10/2015 09:39;18.3;80;396;37;1010.5;0
1444203860;07/10/2015 09:44;18.2;80;397;37;1010.6;0
1444204162;07/10/2015 09:49;18.2;80;394;37;1010.6;0
1444204464;07/10/2015 09:54;18.2;80;401;37;1010.7;0
1444204767;07/10/2015 09:59;18.2;80;404;37;1010.8;0
1444205070;07/10/2015 10:04;18.2;80;398;37;1010.9;0
1444205372;07/10/2015 10:09;18.2;80;396;37;1011;0
1444205676;07/10/2015 10:14;18.2;80;395;37;1011.1;0
1444205978;07/10/2015 10:19;18.2;80;398;37;1011.1;0
1444206281;07/10/2015 10:24;18.2;80;395;37;1011.2;0
1444206583;07/10/2015 10:29;18.2;80;392;37;1011.3;0
1444206886;07/10/2015 10:34;18.2;80;406;37;1011.3;0
1444207187;07/10/2015 10:39;18.2;80;409;37;1011.4;0
1444207491;07/10/2015 10:44;18.2;80;398;37;1011.5;0
1444207793;07/10/2015 10:49;18.2;80;407;37;1011.6;0
1444208097;07/10/2015 10:54;18.2;80;398;37;1011.6;0
1444208399;07/10/2015 10:59;18.2;80;398;37;1011.7;0
1444208702;07/10/2015 11:05;18.1;80;396;37;1011.8;0
1444209005;07/10/2015 11:10;18.1;80;401;37;1011.9;0
1444209307;07/10/2015 11:15;18.1;80;405;37;1012;0
1444209611;07/10/2015 11:20;18.1;80;404;37;1012;0
1444209913;07/10/2015 11:25;18.1;80;397;37;1012;0
1444210215;07/10/2015 11:30;18.1;80;405;37;1012;0
1444210518;07/10/2015 11:35;18.1;80;391;37;1012.1;0
1444210820;07/10/2015 11:40;18.1;80;400;37;1012.1;0
1444211122;07/10/2015 11:45;18.1;80;399;37;1012.2;0
1444211425;07/10/2015 11:50;18.1;80;402;37;1012.2;0
1444211728;07/10/2015 11:55;18.1;80;398;37;1012.3;0
1444212030;07/10/2015 12:00;18.1;80;399;37;1012.4;0
1444212333;07/10/2015 12:05;18.1;80;389;37;1012.5;0
1444212635;07/10/2015 12:10;18.1;80;400;37;1012.5;0
1444212938;07/10/2015 12:15;18.1;80;396;37;1012.6;0
1444213240;07/10/2015 12:20;18.1;80;404;37;1012.6;0
1444213543;07/10/2015 12:25;18.1;80;396;37;1012.7;1
1444213846;07/10/2015 12:30;18.1;80;399;45;1012.7;2
1444213859;07/10/2015 12:30;18.1;80;402;56;1012.7;3
1444214161;07/10/2015 12:36;18.1;80;410;53;1012.8;0
1444214464;07/10/2015 12:41;18.1;80;415;47;1012.8;0
1444214636;07/10/2015 12:43;18.1;80;428;47;1012.8;0
1444214938;07/10/2015 12:48;18.1;80;426;42;1012.9;0
1444215240;07/10/2015 12:54;18.1;80;420;44;1012.9;0
1444215543;07/10/2015 12:59;18.2;80;420;51;1012.9;2
1444215846;07/10/2015 13:04;18.2;80;431;60;1013;3
1444216148;07/10/2015 13:09;18.2;80;429;60;1013.1;2
1444216451;07/10/2015 13:14;18.2;80;426;62;1013.1;1
1444216754;07/10/2015 13:19;18.2;80;433;60;1013.2;0
1444217057;07/10/2015 13:24;18.2;80;430;61;1013.2;1
1444217359;07/10/2015 13:29;18.2;80;427;63;1013.3;0
1444217661;07/10/2015 13:34;18.2;80;420;60;1013.2;2
1444217964;07/10/2015 13:39;18.2;80;428;58;1013.3;3
1444218266;07/10/2015 13:44;18.2;80;424;62;1013.4;0
1444218568;07/10/2015 13:49;18.2;80;424;58;1013.4;1
1444218871;07/10/2015 13:54;18.2;80;431;58;1013.4;2
1444219173;07/10/2015 13:59;18.2;80;433;62;1013.4;0
1444219476;07/10/2015 14:04;18.2;80;433;62;1013.5;1
1444219778;07/10/2015 14:09;18.3;80;427;65;1013.6;1
1444220080;07/10/2015 14:14;18.3;80;427;63;1013.6;0
1444220383;07/10/2015 14:19;18.3;80;434;57;1013.6;2
1444220685;07/10/2015 14:24;18.3;80;431;58;1013.5;0
1444220988;07/10/2015 14:29;18.3;80;428;59;1013.6;2
1444221291;07/10/2015 14:34;18.3;80;429;59;1013.6;0
1444221592;07/10/2015 14:39;18.3;80;446;59;1013.7;1
1444221895;07/10/2015 14:44;18.3;80;431;58;1013.7;0
1444222197;07/10/2015 14:49;18.3;80;432;62;1013.8;1
1444222499;07/10/2015 14:54;18.3;80;434;62;1013.8;1
1444222801;07/10/2015 15:00;18.3;80;436;65;1013.8;0
1444223103;07/10/2015 15:05;18.3;80;434;63;1013.8;1
1444223406;07/10/2015 15:10;18.3;80;440;61;1013.9;0
1444223708;07/10/2015 15:15;18.3;80;438;62;1014;1
1444224011;07/10/2015 15:20;18.3;80;436;59;1014;1
1444224313;07/10/2015 15:25;18.3;80;430;56;1014.1;0
1444224616;07/10/2015 15:30;18.3;80;435;54;1014.1;0
1444224918;07/10/2015 15:35;18.3;80;440;61;1014.2;1
1444225220;07/10/2015 15:40;18.3;80;432;62;1014.3;0
1444225522;07/10/2015 15:45;18.3;80;430;59;1014.3;1
1444225824;07/10/2015 15:50;18.4;80;426;64;1014.4;1
1444226127;07/10/2015 15:55;18.3;80;426;63;1014.4;0
1444226429;07/10/2015 16:00;18.4;80;434;61;1014.5;0
1444226731;07/10/2015 16:05;18.4;80;439;62;1014.6;1
1444227034;07/10/2015 16:10;18.4;80;432;63;1014.6;0
1444227336;07/10/2015 16:15;18.3;80;433;64;1014.6;1
1444227638;07/10/2015 16:20;18.4;80;433;65;1014.7;0
1444227941;07/10/2015 16:25;18.4;80;430;63;1014.8;2
1444228244;07/10/2015 16:30;18.4;80;423;63;1014.9;0
1444228546;07/10/2015 16:35;18.4;80;433;64;1014.9;1
